City,Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3
Bangalore,27-12-2018,106,58.3,114.48,87.98,120.84,1.11,100.7
Bangalore,28-12-2018,133,73.15,143.64,110.39,151.62,1.4,126.35
Bangalore,29-12-2018,119,65.45,128.52,98.77,135.66,1.25,113.05
Bangalore,30-12-2018,119,65.45,128.52,98.77,135.66,1.25,113.05
Bangalore,31-12-2018,112,61.6,120.96,92.96,127.68,1.18,106.4
Bangalore,01-01-2019,118,64.9,127.44,97.94,134.52,1.24,112.1
Bangalore,02-01-2019,92,50.6,99.36,76.36,104.88,0.97,87.4
Bangalore,03-01-2019,93,51.15,100.44,77.19,106.02,0.98,88.35
Bangalore,04-01-2019,104,57.2,112.32,86.32,118.56,1.09,98.8
Bangalore,05-01-2019,102,56.1,110.16,84.66,116.28,1.07,96.9
Bangalore,06-01-2019,115,63.25,124.2,95.45,131.1,1.21,109.25
Bangalore,07-01-2019,113,62.15,122.04,93.79,128.82,1.19,107.35
Bangalore,08-01-2019,108,59.4,116.64,89.64,123.12,1.13,102.6
Bangalore,09-01-2019,133,73.15,143.64,110.39,151.62,1.4,126.35
Bangalore,10-01-2019,125,68.75,135,103.75,142.5,1.31,118.75
Bangalore,11-01-2019,135,74.25,145.8,112.05,153.9,1.42,128.25
Bangalore,12-01-2019,133,73.15,143.64,110.39,151.62,1.4,126.35
Bangalore,13-01-2019,127,69.85,137.16,105.41,144.78,1.33,120.65
Bangalore,14-01-2019,108,59.4,116.64,89.64,123.12,1.13,102.6
Bangalore,15-01-2019,105,57.75,113.4,87.15,119.7,1.1,99.75
Bangalore,16-01-2019,113,62.15,122.04,93.79,128.82,1.19,107.35
Bangalore,17-01-2019,116,63.8,125.28,96.28,132.24,1.22,110.2
Bangalore,18-01-2019,152,83.6,164.16,126.16,173.28,1.6,144.4
Bangalore,19-01-2019,116,63.8,125.28,96.28,132.24,1.22,110.2
Bangalore,20-01-2019,84,46.2,90.72,69.72,95.76,0.88,79.8
Bangalore,21-01-2019,103,56.65,111.24,85.49,117.42,1.08,97.85
Bangalore,22-01-2019,162,89.1,174.96,134.46,184.68,1.7,153.9
Bangalore,23-01-2019,125,68.75,135,103.75,142.5,1.31,118.75
Bangalore,24-01-2019,122,67.1,131.76,101.26,139.08,1.28,115.9
Bangalore,25-01-2019,93,51.15,100.44,77.19,106.02,0.98,88.35
Bangalore,26-01-2019,101,55.55,109.08,83.83,115.14,1.06,95.95
Bangalore,27-01-2019,96,52.8,103.68,79.68,109.44,1.01,91.2
Bangalore,28-01-2019,82,45.1,88.56,68.06,93.48,0.86,77.9
Bangalore,29-01-2019,59,32.45,63.72,48.97,67.26,0.62,56.05
Bangalore,30-01-2019,95,52.25,102.6,78.85,108.3,1,90.25
Bangalore,31-01-2019,112,61.6,120.96,92.96,127.68,1.18,106.4
Bangalore,01-02-2019,93,51.15,100.44,77.19,106.02,0.98,88.35
Bangalore,02-02-2019,101,55.55,109.08,83.83,115.14,1.06,95.95
Bangalore,03-02-2019,95,52.25,102.6,78.85,108.3,1,90.25
Bangalore,04-02-2019,67,36.85,72.36,55.61,76.38,0.7,63.65
Bangalore,05-02-2019,81,44.55,87.48,67.23,92.34,0.85,76.95
Bangalore,06-02-2019,107,58.85,115.56,88.81,121.98,1.12,101.65
Bangalore,07-02-2019,152,83.6,164.16,126.16,173.28,1.6,144.4
Bangalore,08-02-2019,106,58.3,114.48,87.98,120.84,1.11,100.7
Bangalore,09-02-2019,165,90.75,178.2,136.95,188.1,1.73,156.75
Bangalore,10-02-2019,107,58.85,115.56,88.81,121.98,1.12,101.65
Bangalore,11-02-2019,72,39.6,77.76,59.76,82.08,0.76,68.4
Bangalore,12-02-2019,83,45.65,89.64,68.89,94.62,0.87,78.85
Bangalore,13-02-2019,100,55,108,83,114,1.05,95
Bangalore,14-02-2019,78,42.9,84.24,64.74,88.92,0.82,74.1
Bangalore,15-02-2019,125,68.75,135,103.75,142.5,1.31,118.75
Bangalore,16-02-2019,94,51.7,101.52,78.02,107.16,0.99,89.3
Bangalore,17-02-2019,119,65.45,128.52,98.77,135.66,1.25,113.05
Bangalore,18-02-2019,104,57.2,112.32,86.32,118.56,1.09,98.8
Bangalore,19-02-2019,112,61.6,120.96,92.96,127.68,1.18,106.4
Bangalore,20-02-2019,77,42.35,83.16,63.91,87.78,0.81,73.15
Bangalore,21-02-2019,84,46.2,90.72,69.72,95.76,0.88,79.8
Bangalore,22-02-2019,92,50.6,99.36,76.36,104.88,0.97,87.4
Bangalore,23-02-2019,106,58.3,114.48,87.98,120.84,1.11,100.7
Bangalore,24-02-2019,102,56.1,110.16,84.66,116.28,1.07,96.9
Bangalore,25-02-2019,94,51.7,101.52,78.02,107.16,0.99,89.3
Bangalore,26-02-2019,128,70.4,138.24,106.24,145.92,1.34,121.6
Bangalore,27-02-2019,111,61.05,119.88,92.13,126.54,1.17,105.45
Bangalore,28-02-2019,127,69.85,137.16,105.41,144.78,1.33,120.65
Bangalore,01-03-2019,149,81.95,160.92,123.67,169.86,1.56,141.55
Bangalore,02-03-2019,104,57.2,112.32,86.32,118.56,1.09,98.8
Bangalore,03-03-2019,141,77.55,152.28,117.03,160.74,1.48,133.95
Bangalore,04-03-2019,130,71.5,140.4,107.9,148.2,1.37,123.5
Bangalore,05-03-2019,110,60.5,118.8,91.3,125.4,1.16,104.5
Bangalore,06-03-2019,116,63.8,125.28,96.28,132.24,1.22,110.2
Bangalore,07-03-2019,143,78.65,154.44,118.69,163.02,1.5,135.85
Bangalore,08-03-2019,164,90.2,177.12,136.12,186.96,1.72,155.8
Bangalore,09-03-2019,144,79.2,155.52,119.52,164.16,1.51,136.8
Bangalore,10-03-2019,95,52.25,102.6,78.85,108.3,1,90.25
Bangalore,11-03-2019,81,44.55,87.48,67.23,92.34,0.85,76.95
Bangalore,12-03-2019,103,56.65,111.24,85.49,117.42,1.08,97.85
Bangalore,13-03-2019,115,63.25,124.2,95.45,131.1,1.21,109.25
Bangalore,14-03-2019,114,62.7,123.12,94.62,129.96,1.2,108.3
Bangalore,15-03-2019,98,53.9,105.84,81.34,111.72,1.03,93.1
Bangalore,16-03-2019,107,58.85,115.56,88.81,121.98,1.12,101.65
Bangalore,17-03-2019,104,57.2,112.32,86.32,118.56,1.09,98.8
Bangalore,18-03-2019,128,70.4,138.24,106.24,145.92,1.34,121.6
Bangalore,19-03-2019,117,64.35,126.36,97.11,133.38,1.23,111.15
Bangalore,20-03-2019,92,50.6,99.36,76.36,104.88,0.97,87.4
Bangalore,21-03-2019,142,78.1,153.36,117.86,161.88,1.49,134.9
Bangalore,22-03-2019,129,70.95,139.32,107.07,147.06,1.35,122.55
Bangalore,23-03-2019,121,66.55,130.68,100.43,137.94,1.27,114.95
Bangalore,24-03-2019,111,61.05,119.88,92.13,126.54,1.17,105.45
Bangalore,25-03-2019,98,53.9,105.84,81.34,111.72,1.03,93.1
Bangalore,26-03-2019,115,63.25,124.2,95.45,131.1,1.21,109.25
Bangalore,27-03-2019,121,66.55,130.68,100.43,137.94,1.27,114.95
Bangalore,28-03-2019,140,77,151.2,116.2,159.6,1.47,133
Bangalore,29-03-2019,158,86.9,170.64,131.14,180.12,1.66,150.1
Bangalore,30-03-2019,134,73.7,144.72,111.22,152.76,1.41,127.3
Bangalore,31-03-2019,139,76.45,150.12,115.37,158.46,1.46,132.05
Bangalore,01-04-2019,126,69.3,136.08,104.58,143.64,1.32,119.7
Bangalore,02-04-2019,151,83.05,163.08,125.33,172.14,1.59,143.45
Bangalore,03-04-2019,122,67.1,131.76,101.26,139.08,1.28,115.9
Bangalore,04-04-2019,120,66,129.6,99.6,136.8,1.26,114
Bangalore,05-04-2019,113,62.15,122.04,93.79,128.82,1.19,107.35
Bangalore,06-04-2019,120,66,129.6,99.6,136.8,1.26,114
Bangalore,07-04-2019,120,66,129.6,99.6,136.8,1.26,114
Bangalore,08-04-2019,109,59.95,117.72,90.47,124.26,1.14,103.55
Bangalore,09-04-2019,122,67.1,131.76,101.26,139.08,1.28,115.9
Bangalore,10-04-2019,119,65.45,128.52,98.77,135.66,1.25,113.05
Bangalore,11-04-2019,103,56.65,111.24,85.49,117.42,1.08,97.85
Bangalore,12-04-2019,118,64.9,127.44,97.94,134.52,1.24,112.1
Bangalore,13-04-2019,112,61.6,120.96,92.96,127.68,1.18,106.4
Bangalore,14-04-2019,104,57.2,112.32,86.32,118.56,1.09,98.8
Bangalore,15-04-2019,111,61.05,119.88,92.13,126.54,1.17,105.45
Bangalore,16-04-2019,105,57.75,113.4,87.15,119.7,1.1,99.75
Bangalore,17-04-2019,104,57.2,112.32,86.32,118.56,1.09,98.8
Bangalore,18-04-2019,101,55.55,109.08,83.83,115.14,1.06,95.95
Bangalore,19-04-2019,93,51.15,100.44,77.19,106.02,0.98,88.35
Bangalore,20-04-2019,127,69.85,137.16,105.41,144.78,1.33,120.65
Bangalore,21-04-2019,104,57.2,112.32,86.32,118.56,1.09,98.8
Bangalore,22-04-2019,88,48.4,95.04,73.04,100.32,0.92,83.6
Bangalore,23-04-2019,106,58.3,114.48,87.98,120.84,1.11,100.7
Bangalore,24-04-2019,97,53.35,104.76,80.51,110.58,1.02,92.15
Bangalore,25-04-2019,119,65.45,128.52,98.77,135.66,1.25,113.05
Bangalore,26-04-2019,135,74.25,145.8,112.05,153.9,1.42,128.25
Bangalore,27-04-2019,134,73.7,144.72,111.22,152.76,1.41,127.3
Bangalore,28-04-2019,132,72.6,142.56,109.56,150.48,1.39,125.4
Bangalore,29-04-2019,132,72.6,142.56,109.56,150.48,1.39,125.4
Bangalore,30-04-2019,113,62.15,122.04,93.79,128.82,1.19,107.35
Bangalore,01-05-2019,95,52.25,102.6,78.85,108.3,1,90.25
Bangalore,02-05-2019,102,56.1,110.16,84.66,116.28,1.07,96.9
Bangalore,03-05-2019,112,61.6,120.96,92.96,127.68,1.18,106.4
Bangalore,04-05-2019,131,72.05,141.48,108.73,149.34,1.38,124.45
Bangalore,05-05-2019,135,74.25,145.8,112.05,153.9,1.42,128.25
Bangalore,06-05-2019,146,80.3,157.68,121.18,166.44,1.53,138.7
Bangalore,07-05-2019,101,55.55,109.08,83.83,115.14,1.06,95.95
Bangalore,08-05-2019,69,37.95,74.52,57.27,78.66,0.72,65.55
Bangalore,09-05-2019,80,44,86.4,66.4,91.2,0.84,76
Bangalore,10-05-2019,97,53.35,104.76,80.51,110.58,1.02,92.15
Bangalore,11-05-2019,95,52.25,102.6,78.85,108.3,1,90.25
Bangalore,12-05-2019,80,44,86.4,66.4,91.2,0.84,76
Bangalore,13-05-2019,89,48.95,96.12,73.87,101.46,0.93,84.55
Bangalore,14-05-2019,77,42.35,83.16,63.91,87.78,0.81,73.15
Bangalore,15-05-2019,80,44,86.4,66.4,91.2,0.84,76
Bangalore,16-05-2019,86,47.3,92.88,71.38,98.04,0.9,81.7
Bangalore,17-05-2019,91,50.05,98.28,75.53,103.74,0.96,86.45
Bangalore,18-05-2019,103,56.65,111.24,85.49,117.42,1.08,97.85
Bangalore,19-05-2019,112,61.6,120.96,92.96,127.68,1.18,106.4
Bangalore,20-05-2019,96,52.8,103.68,79.68,109.44,1.01,91.2
Bangalore,21-05-2019,102,56.1,110.16,84.66,116.28,1.07,96.9
Bangalore,22-05-2019,108,59.4,116.64,89.64,123.12,1.13,102.6
Bangalore,23-05-2019,86,47.3,92.88,71.38,98.04,0.9,81.7
Bangalore,24-05-2019,81,44.55,87.48,67.23,92.34,0.85,76.95
Bangalore,25-05-2019,66,36.3,71.28,54.78,75.24,0.69,62.7
Bangalore,26-05-2019,89,48.95,96.12,73.87,101.46,0.93,84.55
Bangalore,27-05-2019,84,46.2,90.72,69.72,95.76,0.88,79.8
Bangalore,28-05-2019,77,42.35,83.16,63.91,87.78,0.81,73.15
Bangalore,29-05-2019,97,53.35,104.76,80.51,110.58,1.02,92.15
Bangalore,30-05-2019,75,41.25,81,62.25,85.5,0.79,71.25
Bangalore,31-05-2019,84,46.2,90.72,69.72,95.76,0.88,79.8
Bangalore,01-06-2019,58,31.9,62.64,48.14,66.12,0.61,55.1
Bangalore,02-06-2019,79,43.45,85.32,65.57,90.06,0.83,75.05
Bangalore,03-06-2019,69,37.95,74.52,57.27,78.66,0.72,65.55
Bangalore,04-06-2019,58,31.9,62.64,48.14,66.12,0.61,55.1
Bangalore,05-06-2019,65,35.75,70.2,53.95,74.1,0.68,61.75
Bangalore,06-06-2019,58,31.9,62.64,48.14,66.12,0.61,55.1
Bangalore,07-06-2019,80,44,86.4,66.4,91.2,0.84,76
Bangalore,08-06-2019,53,29.15,57.24,43.99,60.42,0.56,50.35
Bangalore,09-06-2019,55,30.25,59.4,45.65,62.7,0.58,52.25
Bangalore,10-06-2019,43,23.65,46.44,35.69,49.02,0.45,40.85
Bangalore,11-06-2019,41,22.55,44.28,34.03,46.74,0.43,38.95
Bangalore,12-06-2019,47,25.85,50.76,39.01,53.58,0.49,44.65
Bangalore,13-06-2019,39,21.45,42.12,32.37,44.46,0.41,37.05
Bangalore,14-06-2019,52,28.6,56.16,43.16,59.28,0.55,49.4
Bangalore,15-06-2019,55,30.25,59.4,45.65,62.7,0.58,52.25
Bangalore,16-06-2019,57,31.35,61.56,47.31,64.98,0.6,54.15
Bangalore,17-06-2019,52,28.6,56.16,43.16,59.28,0.55,49.4
Bangalore,18-06-2019,64,35.2,69.12,53.12,72.96,0.67,60.8
Bangalore,19-06-2019,76,41.8,82.08,63.08,86.64,0.8,72.2
Bangalore,20-06-2019,61,33.55,65.88,50.63,69.54,0.64,57.95
Bangalore,21-06-2019,55,30.25,59.4,45.65,62.7,0.58,52.25
Bangalore,22-06-2019,55,30.25,59.4,45.65,62.7,0.58,52.25
Bangalore,23-06-2019,57,31.35,61.56,47.31,64.98,0.6,54.15
Bangalore,24-06-2019,48,26.4,51.84,39.84,54.72,0.5,45.6
Bangalore,25-06-2019,62,34.1,66.96,51.46,70.68,0.65,58.9
Bangalore,26-06-2019,67,36.85,72.36,55.61,76.38,0.7,63.65
Bangalore,27-06-2019,65,35.75,70.2,53.95,74.1,0.68,61.75
Bangalore,28-06-2019,69,37.95,74.52,57.27,78.66,0.72,65.55
Bangalore,29-06-2019,78,42.9,84.24,64.74,88.92,0.82,74.1
Bangalore,30-06-2019,62,34.1,66.96,51.46,70.68,0.65,58.9
Bangalore,01-07-2019,62,34.1,66.96,51.46,70.68,0.65,58.9
Bangalore,02-07-2019,62,34.1,66.96,51.46,70.68,0.65,58.9
Bangalore,03-07-2019,57,31.35,61.56,47.31,64.98,0.6,54.15
Bangalore,04-07-2019,54,29.7,58.32,44.82,61.56,0.57,51.3
Bangalore,05-07-2019,60,33,64.8,49.8,68.4,0.63,57
Bangalore,06-07-2019,53,29.15,57.24,43.99,60.42,0.56,50.35
Bangalore,07-07-2019,62,34.1,66.96,51.46,70.68,0.65,58.9
Bangalore,08-07-2019,57,31.35,61.56,47.31,64.98,0.6,54.15
Bangalore,09-07-2019,58,31.9,62.64,48.14,66.12,0.61,55.1
Bangalore,10-07-2019,54,29.7,58.32,44.82,61.56,0.57,51.3
Bangalore,11-07-2019,70,38.5,75.6,58.1,79.8,0.74,66.5
Bangalore,12-07-2019,63,34.65,68.04,52.29,71.82,0.66,59.85
Bangalore,13-07-2019,56,30.8,60.48,46.48,63.84,0.59,53.2
Bangalore,14-07-2019,58,31.9,62.64,48.14,66.12,0.61,55.1
Bangalore,15-07-2019,58,31.9,62.64,48.14,66.12,0.61,55.1
Bangalore,16-07-2019,51,28.05,55.08,42.33,58.14,0.54,48.45
Bangalore,17-07-2019,58,31.9,62.64,48.14,66.12,0.61,55.1
Bangalore,18-07-2019,64,35.2,69.12,53.12,72.96,0.67,60.8
Bangalore,19-07-2019,53,29.15,57.24,43.99,60.42,0.56,50.35
Bangalore,20-07-2019,37,20.35,39.96,30.71,42.18,0.39,35.15
Bangalore,21-07-2019,58,31.9,62.64,48.14,66.12,0.61,55.1
Bangalore,22-07-2019,45,24.75,48.6,37.35,51.3,0.47,42.75
Bangalore,23-07-2019,42,23.1,45.36,34.86,47.88,0.44,39.9
Bangalore,24-07-2019,54,29.7,58.32,44.82,61.56,0.57,51.3
Bangalore,25-07-2019,56,30.8,60.48,46.48,63.84,0.59,53.2
Bangalore,26-07-2019,54,29.7,58.32,44.82,61.56,0.57,51.3
Bangalore,27-07-2019,52,28.6,56.16,43.16,59.28,0.55,49.4
Bangalore,28-07-2019,53,29.15,57.24,43.99,60.42,0.56,50.35
Bangalore,29-07-2019,53,29.15,57.24,43.99,60.42,0.56,50.35
Bangalore,30-07-2019,50,27.5,54,41.5,57,0.53,47.5
Bangalore,31-07-2019,55,30.25,59.4,45.65,62.7,0.58,52.25
Bangalore,01-08-2019,54,29.7,58.32,44.82,61.56,0.57,51.3
Bangalore,02-08-2019,51,28.05,55.08,42.33,58.14,0.54,48.45
Bangalore,03-08-2019,44,24.2,47.52,36.52,50.16,0.46,41.8
Bangalore,04-08-2019,47,25.85,50.76,39.01,53.58,0.49,44.65
Bangalore,05-08-2019,38,20.9,41.04,31.54,43.32,0.4,36.1
Bangalore,06-08-2019,42,23.1,45.36,34.86,47.88,0.44,39.9
Bangalore,07-08-2019,45,24.75,48.6,37.35,51.3,0.47,42.75
Bangalore,08-08-2019,36,19.8,38.88,29.88,41.04,0.38,34.2
Bangalore,09-08-2019,38,20.9,41.04,31.54,43.32,0.4,36.1
Bangalore,10-08-2019,42,23.1,45.36,34.86,47.88,0.44,39.9
Bangalore,11-08-2019,43,23.65,46.44,35.69,49.02,0.45,40.85
Bangalore,12-08-2019,41,22.55,44.28,34.03,46.74,0.43,38.95
Bangalore,13-08-2019,47,25.85,50.76,39.01,53.58,0.49,44.65
Bangalore,14-08-2019,61,33.55,65.88,50.63,69.54,0.64,57.95
Bangalore,15-08-2019,47,25.85,50.76,39.01,53.58,0.49,44.65
Bangalore,16-08-2019,38,20.9,41.04,31.54,43.32,0.4,36.1
Bangalore,17-08-2019,53,29.15,57.24,43.99,60.42,0.56,50.35
Bangalore,18-08-2019,54,29.7,58.32,44.82,61.56,0.57,51.3
Bangalore,19-08-2019,48,26.4,51.84,39.84,54.72,0.5,45.6
Bangalore,20-08-2019,61,33.55,65.88,50.63,69.54,0.64,57.95
Bangalore,21-08-2019,64,35.2,69.12,53.12,72.96,0.67,60.8
Bangalore,22-08-2019,57,31.35,61.56,47.31,64.98,0.6,54.15
Bangalore,23-08-2019,51,28.05,55.08,42.33,58.14,0.54,48.45
Bangalore,24-08-2019,47,25.85,50.76,39.01,53.58,0.49,44.65
Bangalore,25-08-2019,69,37.95,74.52,57.27,78.66,0.72,65.55
Bangalore,26-08-2019,40,22,43.2,33.2,45.6,0.42,38
Bangalore,27-08-2019,50,27.5,54,41.5,57,0.53,47.5
Bangalore,28-08-2019,50,27.5,54,41.5,57,0.53,47.5
Bangalore,29-08-2019,44,24.2,47.52,36.52,50.16,0.46,41.8
Bangalore,30-08-2019,44,24.2,47.52,36.52,50.16,0.46,41.8
Bangalore,31-08-2019,57,31.35,61.56,47.31,64.98,0.6,54.15
Bangalore,01-09-2019,57,31.35,61.56,47.31,64.98,0.6,54.15
Bangalore,02-09-2019,42,23.1,45.36,34.86,47.88,0.44,39.9
Bangalore,03-09-2019,42,23.1,45.36,34.86,47.88,0.44,39.9
Bangalore,04-09-2019,40,22,43.2,33.2,45.6,0.42,38
Bangalore,05-09-2019,46,25.3,49.68,38.18,52.44,0.48,43.7
Bangalore,06-09-2019,48,26.4,51.84,39.84,54.72,0.5,45.6
Bangalore,07-09-2019,48,26.4,51.84,39.84,54.72,0.5,45.6
Bangalore,08-09-2019,50,27.5,54,41.5,57,0.53,47.5
Bangalore,09-09-2019,46,25.3,49.68,38.18,52.44,0.48,43.7
Bangalore,10-09-2019,59,32.45,63.72,48.97,67.26,0.62,56.05
Bangalore,11-09-2019,52,28.6,56.16,43.16,59.28,0.55,49.4
Bangalore,12-09-2019,59,32.45,63.72,48.97,67.26,0.62,56.05
Bangalore,13-09-2019,55,30.25,59.4,45.65,62.7,0.58,52.25
Bangalore,14-09-2019,60,33,64.8,49.8,68.4,0.63,57
Bangalore,15-09-2019,56,30.8,60.48,46.48,63.84,0.59,53.2
Bangalore,16-09-2019,48,26.4,51.84,39.84,54.72,0.5,45.6
Bangalore,17-09-2019,91,50.05,98.28,75.53,103.74,0.96,86.45
Bangalore,18-09-2019,54,29.7,58.32,44.82,61.56,0.57,51.3
Bangalore,19-09-2019,60,33,64.8,49.8,68.4,0.63,57
Bangalore,20-09-2019,53,29.15,57.24,43.99,60.42,0.56,50.35
Bangalore,21-09-2019,64,35.2,69.12,53.12,72.96,0.67,60.8
Bangalore,22-09-2019,54,29.7,58.32,44.82,61.56,0.57,51.3
Bangalore,23-09-2019,67,36.85,72.36,55.61,76.38,0.7,63.65
Bangalore,24-09-2019,97,53.35,104.76,80.51,110.58,1.02,92.15
Bangalore,25-09-2019,50,27.5,54,41.5,57,0.53,47.5
Bangalore,26-09-2019,43,23.65,46.44,35.69,49.02,0.45,40.85
Bangalore,27-09-2019,68,37.4,73.44,56.44,77.52,0.71,64.6
Bangalore,28-09-2019,78,42.9,84.24,64.74,88.92,0.82,74.1
Bangalore,29-09-2019,91,50.05,98.28,75.53,103.74,0.96,86.45
Bangalore,30-09-2019,54,29.7,58.32,44.82,61.56,0.57,51.3
Bangalore,01-10-2019,68,37.4,73.44,56.44,77.52,0.71,64.6
Bangalore,02-10-2019,55,30.25,59.4,45.65,62.7,0.58,52.25
Bangalore,03-10-2019,61,33.55,65.88,50.63,69.54,0.64,57.95
Bangalore,04-10-2019,73,40.15,78.84,60.59,83.22,0.77,69.35
Bangalore,05-10-2019,78,42.9,84.24,64.74,88.92,0.82,74.1
Bangalore,06-10-2019,68,37.4,73.44,56.44,77.52,0.71,64.6
Bangalore,07-10-2019,71,39.05,76.68,58.93,80.94,0.75,67.45
Bangalore,08-10-2019,76,41.8,82.08,63.08,86.64,0.8,72.2
Bangalore,09-10-2019,76,41.8,82.08,63.08,86.64,0.8,72.2
Bangalore,10-10-2019,106,58.3,114.48,87.98,120.84,1.11,100.7
Bangalore,11-10-2019,77,42.35,83.16,63.91,87.78,0.81,73.15
Bangalore,12-10-2019,78,42.9,84.24,64.74,88.92,0.82,74.1
Bangalore,13-10-2019,55,30.25,59.4,45.65,62.7,0.58,52.25
Bangalore,14-10-2019,52,28.6,56.16,43.16,59.28,0.55,49.4
Bangalore,15-10-2019,60,33,64.8,49.8,68.4,0.63,57
Bangalore,16-10-2019,61,33.55,65.88,50.63,69.54,0.64,57.95
Bangalore,17-10-2019,58,31.9,62.64,48.14,66.12,0.61,55.1
Bangalore,18-10-2019,50,27.5,54,41.5,57,0.53,47.5
Bangalore,19-10-2019,55,30.25,59.4,45.65,62.7,0.58,52.25
Bangalore,20-10-2019,50,27.5,54,41.5,57,0.53,47.5
Bangalore,21-10-2019,52,28.6,56.16,43.16,59.28,0.55,49.4
Bangalore,22-10-2019,56,30.8,60.48,46.48,63.84,0.59,53.2
Bangalore,23-10-2019,49,26.95,52.92,40.67,55.86,0.51,46.55
Bangalore,24-10-2019,41,22.55,44.28,34.03,46.74,0.43,38.95
Bangalore,25-10-2019,50,27.5,54,41.5,57,0.53,47.5
Bangalore,26-10-2019,45,24.75,48.6,37.35,51.3,0.47,42.75
Bangalore,27-10-2019,62,34.1,66.96,51.46,70.68,0.65,58.9
Bangalore,28-10-2019,84,46.2,90.72,69.72,95.76,0.88,79.8
Bangalore,29-10-2019,80,44,86.4,66.4,91.2,0.84,76
Bangalore,30-10-2019,66,36.3,71.28,54.78,75.24,0.69,62.7
Bangalore,31-10-2019,56,30.8,60.48,46.48,63.84,0.59,53.2
Bangalore,01-11-2019,77,42.35,83.16,63.91,87.78,0.81,73.15
Bangalore,02-11-2019,60,33,64.8,49.8,68.4,0.63,57
Bangalore,03-11-2019,82,45.1,88.56,68.06,93.48,0.86,77.9
Bangalore,04-11-2019,84,46.2,90.72,69.72,95.76,0.88,79.8
Bangalore,05-11-2019,138,75.9,149.04,114.54,157.32,1.45,131.1
Bangalore,06-11-2019,161,88.55,173.88,133.63,183.54,1.69,152.95
Bangalore,07-11-2019,156,85.8,168.48,129.48,177.84,1.64,148.2
Bangalore,08-11-2019,144,79.2,155.52,119.52,164.16,1.51,136.8
Bangalore,09-11-2019,99,54.45,106.92,82.17,112.86,1.04,94.05
Bangalore,10-11-2019,90,49.5,97.2,74.7,102.6,0.95,85.5
Bangalore,11-11-2019,134,73.7,144.72,111.22,152.76,1.41,127.3
Bangalore,12-11-2019,72,39.6,77.76,59.76,82.08,0.76,68.4
Bangalore,13-11-2019,77,42.35,83.16,63.91,87.78,0.81,73.15
Bangalore,14-11-2019,64,35.2,69.12,53.12,72.96,0.67,60.8
Bangalore,15-11-2019,65,35.75,70.2,53.95,74.1,0.68,61.75
Bangalore,16-11-2019,60,33,64.8,49.8,68.4,0.63,57
Bangalore,17-11-2019,63,34.65,68.04,52.29,71.82,0.66,59.85
Bangalore,18-11-2019,64,35.2,69.12,53.12,72.96,0.67,60.8
Bangalore,19-11-2019,54,29.7,58.32,44.82,61.56,0.57,51.3
Bangalore,20-11-2019,60,33,64.8,49.8,68.4,0.63,57
Bangalore,21-11-2019,64,35.2,69.12,53.12,72.96,0.67,60.8
Bangalore,22-11-2019,85,46.75,91.8,70.55,96.9,0.89,80.75
Bangalore,23-11-2019,73,40.15,78.84,60.59,83.22,0.77,69.35
Bangalore,24-11-2019,68,37.4,73.44,56.44,77.52,0.71,64.6
Bangalore,25-11-2019,69,37.95,74.52,57.27,78.66,0.72,65.55
Bangalore,26-11-2019,71,39.05,76.68,58.93,80.94,0.75,67.45
Bangalore,27-11-2019,67,36.85,72.36,55.61,76.38,0.7,63.65
Bangalore,28-11-2019,63,34.65,68.04,52.29,71.82,0.66,59.85
Bangalore,29-11-2019,60,33,64.8,49.8,68.4,0.63,57
Bangalore,30-11-2019,60,33,64.8,49.8,68.4,0.63,57
Bangalore,01-12-2019,50,27.5,54,41.5,57,0.53,47.5
Bangalore,02-12-2019,48,26.4,51.84,39.84,54.72,0.5,45.6
Bangalore,03-12-2019,62,34.1,66.96,51.46,70.68,0.65,58.9
Bangalore,04-12-2019,75,41.25,81,62.25,85.5,0.79,71.25
Bangalore,05-12-2019,86,47.3,92.88,71.38,98.04,0.9,81.7
Bangalore,06-12-2019,107,58.85,115.56,88.81,121.98,1.12,101.65
Bangalore,07-12-2019,84,46.2,90.72,69.72,95.76,0.88,79.8
Bangalore,08-12-2019,50,27.5,54,41.5,57,0.53,47.5
Bangalore,09-12-2019,54,29.7,58.32,44.82,61.56,0.57,51.3
Bangalore,10-12-2019,59,32.45,63.72,48.97,67.26,0.62,56.05
Bangalore,11-12-2019,63,34.65,68.04,52.29,71.82,0.66,59.85
Bangalore,12-12-2019,62,34.1,66.96,51.46,70.68,0.65,58.9
Bangalore,13-12-2019,65,35.75,70.2,53.95,74.1,0.68,61.75
Bangalore,14-12-2019,61,33.55,65.88,50.63,69.54,0.64,57.95
Bangalore,15-12-2019,59,32.45,63.72,48.97,67.26,0.62,56.05
Bangalore,16-12-2019,64,35.2,69.12,53.12,72.96,0.67,60.8
Bangalore,17-12-2019,55,30.25,59.4,45.65,62.7,0.58,52.25
Bangalore,18-12-2019,79,43.45,85.32,65.57,90.06,0.83,75.05
Bangalore,19-12-2019,70,38.5,75.6,58.1,79.8,0.74,66.5
Bangalore,20-12-2019,82,45.1,88.56,68.06,93.48,0.86,77.9
Bangalore,21-12-2019,88,48.4,95.04,73.04,100.32,0.92,83.6
Bangalore,22-12-2019,80,44,86.4,66.4,91.2,0.84,76
Bangalore,23-12-2019,82,45.1,88.56,68.06,93.48,0.86,77.9
